ACCESSION,DESCRIPTION,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
A0A140T8M4,Immunoglobulin kappa variable 8-19 OS=Mus musculus OX=10090 GN=Igkv8-19 PE=1 SV=2 ,0.00011960082522315906,0.0003873045910005713,0.00018594507065379474,0.000366167904944246,5.1918716469073326e-05,9.888376287553052e-05,0.00013266408500391434,9.169706421347929e-05,0.0004710768964854211,0.00035234683779732795,8.095279278459734e-05,0.00019054018297579912,0.00013275439592368136,8.147525798643285e-05,0.00018291512016651817,0.0002032646211390179,4.140548736303298e-05
A0A140T8M3,Immunoglobulin kappa chain variable 8-30 (Fragment) OS=Mus musculus OX=10090 GN=Igkv8-30 PE=4 SV=2 ,0.00018384223683008355,0.0010202434022680493,0.00021093175831788118,0.0004469562399411874,0.00016445202018424443,0.00011435083433507976,0.00020620529713567337,0.0001304960052789775,0.00031555821711309054,0.00038046668110547544,9.907683110420169e-05,0.0002124852696786114,0.00019266551417993164,6.28868794481358e-05,0.00022168405856170511,0.00024145768543872855,9.368265590519798e-05
A0A140T8M2,Immunoglobulin kappa variable 12-44 (Fragment) OS=Mus musculus OX=10090 GN=Igkv12-44 PE=4 SV=2 ,0.00017879603427169123,5.557043142494975e-05,7.286735599481264e-05,0.0001742100302528901,0.0003346417335238962,5.359540818064451e-05,0.0003172433614205948,2.0701593178630913e-05,8.143931923907031e-05,0.00011003796394752444,8.528360612499463e-05,0.0001511095125481065,0.00040917820860959987,3.442785989633976e-05,0.00011433912432188503,0.00023444352461706727,0.00017704568971137834
A0A140T8M1,Immunoglobulin kappa variable 10-96 (Fragment) OS=Mus musculus OX=10090 GN=Igkv10-96 PE=4 SV=2 ,0.00014469403069268183,0.00012141124498882165,0.0003678994220388588,0.00042579553740517697,0.00038156368603096486,0.00011415018003645017,0.0002953367704418663,0.0001873326333343245,0.000255001079289848,0.00012150851987417216,0.00013010546837359516,0.00015014309762473234,0.0003134750676510227,0.00041982948247493114,0.0002986283974571718,0.0003528206588576617,0.0001686578340643132
F8WHL2,Coatomer subunit alpha OS=Mus musculus OX=10090 GN=Copa PE=1 SV=1 ,0.0003607915046952015,0.00016960157195111786,0.0001783699111085619,0.00021745174761274573,0.0002880307682928568,0.00019904052387490506,0.0006473201147907091,0.0001744675424255455,0.002034358948168479,0.0001818160873050275,0.0026783357131794664,0.00017065873119057558,0.0012664269047263995,0.0013168868924517446,0.0012961920693524067,0.0018341959966630744,0.0002851298840076835
Q99KB8,"Hydroxyacylglutathione hydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Hagh PE=1 SV=2 ",6.417477479350438e-05,7.469857075358694e-05,6.262844261604231e-05,0.00011984218444516323,9.144705643886237e-05,8.539175212925757e-05,7.30836472105105e-05,8.271023691043743e-05,8.02710980517074e-05,5.583540317076288e-05,8.739551385914634e-05,8.60301816703639e-05,0.0001386165265162193,0.0001717314225317791,0.00024670784888372875,0.00016067263433118257,8.644488176717947e-05
Q9QUK9,MCG15083 OS=Mus musculus OX=10090 GN=Try5 PE=1 SV=1 ,0.0018400836250225849,0.005777863114002597,0.0006650714273488213,0.004147290945225448,0.001504485234809936,0.0010664139455143558,0.0019520921219809508,0.0005000913303189535,0.001451609455685973,0.0026220256529605164,0.005345655625191083,0.012070938111617736,0.0012894496461982427,0.0019980219399964422,0.0014192121865554826,0.001254276214557247,0.0015309736334544704
A0A140T8M0,Immunoglobulin kappa variable 1-117 (Fragment) OS=Mus musculus OX=10090 GN=Igkv1-117 PE=4 SV=2 ,3.506819145425313e-05,0.0003447529634495921,6.317506129377053e-05,0.00022775299849036953,0.0003367429131358843,0.00011802889232216997,0.00043859999692391627,5.4315487980928354e-05,0.0003030521100446356,8.28506259932418e-05,0.00033231367700970816,0.00011636869693610897,0.000410052524916284,0.00034613364217114947,0.00032973060817888874,0.0004919092916728267,7.898893681333059e-05
E9Q6Q8,TBC1 domain family member 4 OS=Mus musculus OX=10090 GN=Tbc1d4 PE=1 SV=1 ,1.4778071356616789e-05,1.2312040174558054e-05,9.700400893459397e-06,1.5992077321945625e-05,2.4579559458663498e-05,5.619630028016867e-06,1.466730532197951e-05,8.583368935294533e-06,1.4069706392184212e-05,8.710052552033307e-06,1.6250370739853318e-06,1.096650225047877e-05,1.1637712644778581e-05,1.2809296888453263e-05,1.839050438209828e-05,1.693671964622534e-05,1.6237369638174592e-05
Q8K297,Procollagen galactosyltransferase 1 OS=Mus musculus OX=10090 GN=Colgalt1 PE=1 SV=2 ,9.063990925469415e-06,8.097060702213766e-06,1.2019140004947509e-05,1.6705899181850113e-05,5.187273495961839e-06,3.78711464948049e-06,1.439602268000055e-05,3.5143063008867926e-06,2.571441365896185e-08,5.143994076624202e-08,2.575095795608283e-05,5.636426165486636e-08,0.00018316456051188269,5.695869677987802e-05,7.564881931325921e-05,0.00016110205758764504,7.013180600345322e-06
Q08189,Protein-glutamine gamma-glutamyltransferase E OS=Mus musculus OX=10090 GN=Tgm3 PE=1 SV=2 ,0.00019852253805553087,0.0002173861935489094,0.0002544171788756468,0.00021695590422811248,0.00013416110108023722,0.0003480593480311959,0.0001971065654584502,6.924979177901236e-05,0.000116412357440595,0.0001852367026560992,3.353954220679803e-05,0.00012560543868230163,9.210259003825456e-05,6.100399481936241e-05,0.00016616966269029573,4.10644272642167e-05,0.0002240222429641343
E9PV24,Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1 ,1.767374990333068e-05,4.232879960336878e-06,2.2851277750744403e-05,2.519332909318128e-06,5.367848237693752e-07,2.562292136852683e-05,1.7022450215488067e-05,1.869204789622432e-07,2.5873850711065547e-07,4.530469046870624e-07,2.2250727327923355e-05,4.999909846798386e-06,3.3636984297934853e-05,2.1831851745541483e-05,0.000176782010094559,3.411518107599863e-05,3.900919608965146e-08
Q6ZWU9,40S ribosomal protein S27 OS=Mus musculus OX=10090 GN=Rps27 PE=1 SV=3 ,2.241492927459552e-05,2.3408166569808406e-05,2.469345704125746e-05,2.5122584734585714e-05,3.829040545284584e-05,2.2702626297854023e-05,3.683841543726359e-05,1.649975568014542e-05,3.15340828459382e-05,6.70112467374392e-05,9.021296307745374e-06,2.2133329793839132e-05,1.5367810552538927e-05,1.5016704864629542e-05,2.4134743494124106e-05,2.3819230877683108e-05,2.073528351999174e-05
Q6ZQI3,Malectin OS=Mus musculus OX=10090 GN=Mlec PE=1 SV=2 ,1.3925980740614705e-05,6.954339585120816e-06,4.8477503254860645e-06,9.750677609969698e-06,6.868329259194702e-06,3.396407885435309e-06,8.632557148923657e-06,6.776810939240475e-07,5.500876569401178e-06,1.4121033153950996e-05,1.2045611060290821e-05,9.877204852996774e-06,1.0701438928778199e-05,4.572373464819443e-06,1.1484890221088278e-05,5.580973831832652e-06,1.7626536479771777e-05
E9Q6Q0,E3 ubiquitin-protein ligase LNX OS=Mus musculus OX=10090 GN=Lnx1 PE=4 SV=1 ,3.21413168706808e-05,3.149843034135491e-05,1.9543313426227405e-05,4.496887855058978e-05,6.0711351590947466e-05,2.0766857970502516e-05,4.4135554465881666e-05,1.5805199238304652e-05,4.3450679870399615e-05,3.6657505296264965e-05,4.149109034759782e-06,2.6850699268842075e-05,7.607728899068361e-06,1.6756937508371004e-05,1.3480284205263852e-05,3.455858016277724e-06,3.1787750978999655e-05
A0A0U1RNP5,Electron transfer flavoprotein subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Etfb PE=4 SV=1 ,6.243473391088868e-05,2.937762233368414e-05,4.854211958311735e-05,7.378114342503012e-05,6.203953148672721e-05,9.174597092200299e-05,2.6897603760508003e-05,2.432075477251754e-05,4.04969128353871e-05,8.110722455066892e-05,4.0482953301599786e-05,0.00010325915000420996,3.1943083901300325e-05,5.847278748357118e-05,5.301786352414452e-05,5.1020838230468356e-05,4.089975170327505e-05
Q61759,Kallikrein 1-related peptidase b21 OS=Mus musculus OX=10090 GN=Klk1b21 PE=2 SV=3 ,0.0018426092585858097,0.0022522025044597756,0.001525941633028492,0.0022512688727659865,0.0015917567955359801,0.0012516208464114751,0.0018574431190759393,0.003945805457979795,0.0015054398900846628,0.00259435267430367,0.0026749466126603557,0.003033911250765261,0.003162592897003864,0.0034644185406489296,0.002482394559653493,0.0013383222601162806,0.0015807049747485417
Q9DBN5,"Lon protease homolog 2, peroxisomal OS=Mus musculus OX=10090 GN=Lonp2 PE=1 SV=1 ",0.0003100459708185306,0.000229270963811287,0.00031524256265768425,0.0004376029524622318,0.0007411192293993647,0.0007449856914181384,0.000531880270863355,0.0012984083750954552,0.00042417448938294685,0.0005294844861409014,1.3884138818712953e-06,0.00010010803630719262,1.3478418886007997e-05,3.206884113606418e-06,4.881732270257516e-06,1.1829551685065374e-05,2.184627774514513e-05
B1AZS9,Peroxiredoxin-4 (Fragment) OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1 ,7.789557444872861e-05,7.626944995321226e-05,6.332927001419984e-05,6.207625953444701e-05,1.8000574261601624e-05,0.00010954715040977957,3.97190764013535e-05,3.772695387999322e-05,3.109211972442023e-05,8.065670144240055e-05,3.524737977876326e-06,2.922755567662707e-05,3.143770662348578e-05,8.190648024366306e-06,2.0034025856453814e-05,1.1853598013732646e-05,4.7961270823129815e-05
H3BLK8,Zinc finger homeobox protein 4 OS=Mus musculus OX=10090 GN=Zfhx4 PE=1 SV=1 ,6.004436306624881e-06,4.131254423448511e-06,7.875580374784838e-06,7.616941628767742e-05,1.3766125060885074e-05,5.187974042323334e-06,5.0795990972906535e-05,1.527292795141967e-05,1.6703693360762213e-05,2.264752517239097e-06,0.0011023244900387084,2.3942171162947087e-06,8.364689240033982e-06,0.0005350230069952418,0.00012222764721608425,4.782930210312795e-05,4.744653988222288e-06
Q61754,Kallikrein 1-related peptidase b24 OS=Mus musculus OX=10090 GN=Klk1b24 PE=2 SV=3 ,4.770350924881181e-05,5.9583125101906185e-05,4.6431154686770286e-05,8.603221723969504e-05,0.00014209398617247532,3.0929653660454324e-05,4.818134196424227e-05,7.196225401359938e-05,0.00012350760068732407,0.00010889160052773274,0.0006874342647113429,0.00022725211614866905,0.000313813483451131,0.000593215339379572,0.0004040227037680029,0.00010428624899235528,4.289568897690885e-05
A0A0G2JFU6,Immunoglobulin kappa variable 4-63 (Fragment) OS=Mus musculus OX=10090 GN=Igkv4-63 PE=1 SV=1 ,3.927245493244019e-05,1.1064075154545052e-05,4.9960624582526536e-05,8.665660843453868e-05,4.701793347518878e-05,2.2891270931758817e-05,3.6695186505771635e-05,2.0691327062403245e-05,6.312127844813663e-05,3.249563626727001e-05,1.6706687983879602e-05,3.38134235887691e-05,4.7244838522692827e-05,2.2996918756896017e-05,0.0001472605580249504,8.079922311640142e-05,1.2871950156757756e-05
Q60668,Heterogeneous nuclear ribonucleoprotein D0 OS=Mus musculus OX=10090 GN=Hnrnpd PE=1 SV=2 ,1.690394003852563e-05,9.801708066735844e-06,2.2871187795621e-05,1.2480174370739093e-05,3.266628389275168e-05,7.321935357431805e-06,3.721054038455188e-05,1.533164275537405e-05,6.45042284425336e-05,1.738957405320326e-05,1.9777404233574816e-05,1.571663909544377e-05,6.579858599600144e-06,2.2724921031401413e-06,2.4905848841006764e-05,8.629909069013393e-06,1.703622088322983e-05
A0A1L1SVK0,Platelet-activating factor acetylhydrolase IB subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Pafah1b2 PE=1 SV=1 ,8.758038151546778e-06,6.091340723517674e-06,8.23705755138288e-06,5.130292282925393e-06,9.77553092953043e-07,9.872119185583088e-06,4.2023096897019035e-06,5.510807576792351e-06,3.18213639678394e-06,5.233743031593961e-06,7.113107315704014e-06,1.1454856014316938e-05,1.1704302967144326e-05,3.954277819749188e-05,2.546862931284373e-05,4.762032524958942e-06,7.028162613100616e-06
Q9WU78,Programmed cell death 6-interacting protein OS=Mus musculus OX=10090 GN=Pdcd6ip PE=1 SV=3 ,0.00010258324263893256,0.00018414364795151078,0.00010114810242144963,0.0003815010581386224,0.0001326295734771676,0.00046172532261596776,0.00010280511841151188,0.0008561562966340181,0.00010066116824256046,9.009280202347152e-05,0.0001122619672275957,0.00011623917844080628,0.0003976069822509098,0.0004267097803395164,0.0002821274899851309,0.00019734996006760344,5.64960551799105e-05
A0A3Q4EC00,"Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=1 ",2.7901341579782172e-05,3.224513600392388e-05,3.765211458157201e-05,3.731584133949529e-05,3.269612290692072e-05,5.697646878719506e-05,4.343899707950372e-05,1.6067461603582165e-05,3.502592379457904e-05,7.58380974741491e-05,3.391503215574928e-06,5.277427737246368e-05,4.6726824135901876e-05,1.4903971257080096e-05,8.693470922491967e-06,1.6661455354317768e-05,3.902087021628371e-05
A0A0A6YWL2,Immunoglobulin heavy variable V3-3 (Fragment) OS=Mus musculus OX=10090 GN=Ighv3-3 PE=4 SV=1 ,1.6855758322949767e-05,1.8295252583401923e-06,5.442896576607411e-06,0.00024113895655254568,4.575629457626112e-06,0.00013371206591862716,4.167900480372617e-06,7.168576334802071e-05,2.63616212353908e-06,7.250468931866461e-06,6.789435726116949e-06,1.4560871853010205e-05,7.191197587049587e-06,1.0687136494997264e-05,3.5991797158550814e-06,1.7261887576949368e-06,1.299636571888577e-05
Q3KP74,Matrix metalloproteinase-21 OS=Mus musculus OX=10090 GN=Mmp21 PE=2 SV=1 ,2.2682072359812092e-05,7.4802192531877155e-06,6.736734799114318e-06,9.87074765398666e-06,1.3153615085219558e-05,8.27429267187704e-06,8.51538614112479e-06,7.554019681533794e-06,2.0733178496357675e-05,1.1316655240171794e-05,1.262997136081214e-06,1.0176806054793127e-05,3.2527018210836206e-07,7.731169130761072e-07,3.0549560812009543e-07,7.020958563745525e-07,1.9758396421030452e-05
F7CJN9,Transferrin (Fragment) OS=Mus musculus OX=10090 GN=Trf PE=4 SV=1 ,0.0003952248376476574,0.0004145049736669271,0.0004974068405432938,0.0010023433984172217,0.0006107824814626108,0.0008841548043737264,0.0007022720510757863,0.001811740740828457,0.000584995222938877,0.001304330720693239,0.0010576089764098196,0.0006130647648882081,0.0021646070095524615,0.0013357589941508043,0.0017486724293383621,0.0013389528433344615,0.0007497307239134589
P07356,Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2 ,5.757606596855599e-05,5.553757483363597e-05,6.789683548857045e-05,5.065340101492164e-05,6.811286052770236e-05,2.5213199302000726e-05,6.625177958133818e-05,4.325017473457719e-05,5.371437706274645e-05,3.1945813894926755e-05,4.42238776721409e-05,3.6695394711884366e-05,0.0001965818207841862,8.941874379348113e-05,0.00010322608225389235,0.00020757904630286296,5.05226397132377e-05
Q91W19,Sulfotransferase OS=Mus musculus OX=10090 GN=Sult1a1 PE=1 SV=1 ,6.441968843449152e-05,4.3103669690408526e-05,0.00018368157728071527,3.7176688754565836e-05,7.060548888894522e-05,9.807451115530397e-05,4.0922467044215414e-05,5.1193152733421704e-05,4.092448549452872e-05,0.00010044503172304527,7.254801636062977e-06,0.00013944706321769457,1.5245570464223374e-05,2.8868111358502084e-06,9.005170869335915e-06,3.135956078058823e-05,8.405586133595167e-05
P29758,"Ornithine aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Oat PE=1 SV=1 ",6.228216519813632e-05,5.2839084836312854e-05,8.401362063831111e-05,5.8852867541743154e-05,9.703773004268865e-05,0.0001246604658938996,7.491922273850069e-05,5.8366712160522126e-05,0.00010398587318983618,0.00011235396180675491,0.0003258436449255118,9.816708394470585e-05,9.455699054675189e-05,3.924886994485949e-05,5.930392375917413e-05,4.652809967502233e-05,6.0498319743262916e-05
O08709,Peroxiredoxin-6 OS=Mus musculus OX=10090 GN=Prdx6 PE=1 SV=3 ,0.0032608156232799878,0.0027630022793917494,0.003466242553033608,0.002530781624886962,0.0008781128779134132,0.004832368796405197,0.0020295720497088662,0.002001671426235409,0.0012896177227097662,0.002910190114435372,0.00041193842481771945,0.0016173695409933038,0.0009160424114683559,0.00043151992881182986,0.0007709242057590934,0.0005139610295357294,0.002038667763524064
Q80X76,Serine protease inhibitor A3F OS=Mus musculus OX=10090 GN=Serpina3f PE=1 SV=3 ,7.345087950588482e-05,3.346002453192505e-05,4.624716800196021e-05,5.7051913188472424e-05,1.5412279516594645e-05,6.913634530335653e-05,4.266181884129193e-05,1.5233443663222478e-05,3.0436751184899997e-05,3.909697458123641e-05,8.472654141244885e-06,5.059938752810847e-05,8.347948229790622e-05,1.3206227811586314e-05,6.93480069343952e-05,4.469756128353832e-05,2.640695686817948e-05
A0A087WSU4,NGFI-A-binding protein 1 OS=Mus musculus OX=10090 GN=Nab1 PE=1 SV=1 ,1.7683045771282323e-05,1.6904126497246535e-05,7.802838185706356e-06,1.6808416590181306e-05,3.12937499752108e-05,1.2222328688147415e-05,3.703673257257522e-05,9.651377162026321e-06,4.2686678887741106e-05,1.703257810996442e-05,1.0888299412034596e-05,6.690582960936897e-06,3.246758507685222e-05,5.765528299357621e-05,7.012554305572156e-06,2.863134364662881e-05,1.5408500139967404e-05
E9Q0D4,Myotubularin-related protein 13 OS=Mus musculus OX=10090 GN=Sbf2 PE=1 SV=1 ,6.877673342240814e-05,3.152693175650585e-05,4.0157782209225806e-05,2.640331902983548e-05,2.6562985353900267e-05,8.009202786935748e-05,2.917368503539017e-05,5.181324628321245e-05,2.4006881652392826e-05,6.683326071028904e-05,3.293644226180738e-06,5.2159326510408595e-05,7.669285388096614e-06,5.127478565594774e-06,8.23712039827876e-06,4.237028059170658e-06,5.9776771085521014e-05
A0A087WSU0,Aspartyl aminopeptidase (Fragment) OS=Mus musculus OX=10090 GN=Dnpep PE=1 SV=6 ,0.000286700269805603,0.00028776112532677905,0.0002558878304348732,0.00026983010301266083,0.00023141650973715908,0.0002564094280900072,0.0002265519488407182,0.00012130496278156373,0.0003039771801182677,0.00022391499048863588,0.000399589195738747,0.0002462762894407227,0.0001968349491666752,0.0003158193999541183,0.00015514205625253942,0.0002909002842247412,0.0002768146738780916
Q9Z1G3,V-type proton ATPase subunit C 1 OS=Mus musculus OX=10090 GN=Atp6v1c1 PE=1 SV=4 ,2.3970459498196105e-06,3.3994820173749587e-06,2.606406385621685e-06,1.2239269330091806e-06,8.237512355133959e-07,7.385871977609411e-07,2.083160998537245e-06,2.1634263128034565e-06,1.8604512812076247e-06,2.551815648444493e-06,3.64394287427148e-06,1.6864683660150595e-06,5.650449755417109e-06,1.3746518873055416e-05,5.6334174579469755e-06,1.5290150460285047e-05,5.809211999525187e-07
P28666,Murinoglobulin-2 OS=Mus musculus OX=10090 GN=Mug2 PE=1 SV=2 ,0.0001969317350529822,0.00017849602399887642,0.00013496766823333672,0.0001654962569168466,0.0002089797698511345,0.0002272242883673078,0.00021250808930407589,6.161458926072135e-05,0.00031620696755433903,0.00010817959654258604,7.996899190775934e-05,0.00019278215532012388,0.0001433403185526195,9.938934526424888e-05,0.00019994267240903808,0.0001669580955292023,9.877443620951342e-05
P28665,Murinoglobulin-1 OS=Mus musculus OX=10090 GN=Mug1 PE=1 SV=3 ,0.00027342178994719976,0.0002816260843372654,0.0002417020021339184,0.00024222767123207266,0.00028405915218636765,0.0003315407389638283,0.0003120153264555309,0.0001594138967037848,0.0004153738274008938,0.0001837451000528981,0.00039362421723683494,0.0003689801326923329,0.0003215336496837264,0.00022522612540612014,0.000532084258641173,0.0003025300398560282,0.0001826995698858826
P16015,Carbonic anhydrase 3 OS=Mus musculus OX=10090 GN=Ca3 PE=1 SV=3 ,0.0001967205418929936,0.00020004192580901293,0.00015265574254847718,0.00016699881646345925,0.0009296945739461634,0.00021341486668358857,0.0003313305166888615,0.0006320627341820242,0.00022664939651913577,0.00035006730475468066,0.00012921995135320902,0.0001921831947540383,0.00014877676162575136,0.000991328777365759,0.000475996693197798,0.00017257923346937612,0.00044360042443253447
A2AAW9,"Eukaryotic translation initiation factor 2 subunit 3, X-linked OS=Mus musculus OX=10090 GN=Eif2s3x PE=1 SV=1 ",2.2257340793149276e-05,1.6374782679221912e-05,1.9018282227300598e-05,2.3313336974204635e-05,2.2836393925276035e-05,2.3131164942345067e-05,2.1072398747229423e-05,2.0542934713754247e-05,2.5153490048042284e-05,1.618087615507994e-05,3.1864859687002987e-06,6.90422221470939e-06,1.2631902087596994e-05,7.130385942635622e-06,1.561255829546046e-05,1.5087545183205712e-05,1.8289621232809255e-05
D3YZY0,"Actin, gamma-enteric smooth muscle (Fragment) OS=Mus musculus OX=10090 GN=Actg2 PE=1 SV=2 ",0.0027666075862545687,0.0008964772835415198,0.004538833610609074,0.0005862940534682022,0.0013538218232155477,0.004883080541865705,0.0016247343993930387,0.0033199639499724575,0.0015688913650508058,0.0012404237046310343,0.00019390583211279663,0.00047253527568273326,0.0010269437797875787,0.0008295780076831986,0.0006193349729578887,0.00048680663314897504,0.0025180551537364003
A0A1L1SVJ6,Alpha-actinin-4 (Fragment) OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1 ,0.00028908840292202995,0.0002886497469034858,0.00036065718114692094,0.00016950495806763904,0.0001963230234374276,0.0004696647285643486,0.00015712495281962745,0.00025913385023062716,0.00017417075193417784,0.00028666514976634247,0.00013109860090403013,0.0001529118468760234,0.00026152796092896065,0.000195667443178384,0.00039787860841072865,0.00026510493935817556,0.0002778847218958059
P09528,Ferritin heavy chain OS=Mus musculus OX=10090 GN=Fth1 PE=1 SV=2 ,0.00026842384526330147,0.00034403664692115357,0.00023471482954057663,0.00031913292790775575,0.0004209657524096498,0.00029791552371756226,0.0005329992939977704,0.00021147070156208873,0.0007075913087769651,0.00040415464509375575,0.0009230606932623227,0.0004308326031413342,0.0004104522779679972,0.0020364109279741396,0.0006940504718140956,0.0010452325330884606,0.0006153961691625917
H3BLJ9,S-formylglutathione hydrolase OS=Mus musculus OX=10090 GN=Esd PE=1 SV=1 ,0.0024750619270380108,0.0025029142632592336,0.0016707552848754675,0.002488491990113048,0.002204552442265893,0.0014906706225798737,0.0020544705179856362,0.0041055678893295085,0.0016756348081431456,0.0031413763091037938,9.779418213176508e-05,0.003703340016123828,0.00034257706088858464,0.00027707889963104234,0.00024888342092309036,0.00035728168010318914,0.0022244502572473504
Q9DBM2,Peroxisomal bifunctional enzyme OS=Mus musculus OX=10090 GN=Ehhadh PE=1 SV=4 ,1.115566649309348e-05,2.0820195236305513e-05,1.332447019521412e-05,4.143137445148854e-05,9.493989793089868e-06,7.295811463529847e-06,1.140459694638566e-05,4.896397295266202e-06,2.7608905212038703e-05,9.240615633319108e-06,2.2234759728957348e-05,6.3942159327355e-06,0.0014047465467243944,0.00011265675752131186,0.0006350189765956288,0.0005356322415318796,1.2496985538695383e-05
A0A0A6YWK5,Immunoglobulin heavy variable 1-31 (Fragment) OS=Mus musculus OX=10090 GN=Ighv1-31 PE=4 SV=1 ,0.0007040520216191278,0.0008068250826356375,0.0011288261111098345,0.0005082587003779117,0.0007946986950454226,0.00045507032588833646,0.0010943560331416623,0.0002451158308552619,0.0011474762129077916,0.0004566590890597702,0.00027405607338687585,0.0007737896657796243,0.0004688941705420171,0.0007010096831959516,0.00036851324966128394,0.0005578963575660342,0.0003890078440595255
A0A140T8K2,"Ribosomal protein 13A, pseudogene 1 OS=Mus musculus OX=10090 GN=Rpl13a-ps1 PE=1 SV=1 ",8.246869124733229e-05,6.84096763834695e-05,8.295729244874499e-05,5.2845097565703244e-05,0.00011458069224920512,4.758720707856143e-05,8.62502777695094e-05,8.329688841886957e-05,0.00014645202849475363,5.382200341262699e-05,1.9985406345023397e-05,3.38162675978526e-05,5.0338806359372664e-05,9.9120638472308e-05,0.00010123157910796652,6.219296804965795e-05,6.70564913886853e-05
contaminant_NRL_1IKFL,owl|| Immunoglobulin igg1-kappa antibody fragment fab complexed With... ,0.004262832795326419,0.004127265750353001,0.0024892727677917575,0.0029919980261459943,0.0034316128873718714,0.0021772013659374493,0.0018596868079079104,0.004408722211860722,0.004614029159364302,0.0027232034239166275,0.003915943497893525,0.004558761277851673,0.0031968480648613042,0.00474043744232095,0.004605381244340249,0.0032504740921688955,0.002751354613864298
Q80X68,Citrate synthase OS=Mus musculus OX=10090 GN=Csl PE=1 SV=1 ,0.00013316723731146787,2.717401457356136e-05,8.740761737379007e-05,0.00023535764006634232,0.0002641372869474529,6.90327308195786e-05,0.00012583283694769833,0.000657389866934508,9.431988621040659e-05,0.0003444306913640429,8.738838750461458e-05,0.00013622006735994932,0.0004980645445409018,0.000184162226873813,0.00019715420078758472,0.0001445238557789767,0.00023008500172360828
contaminant_NRL_1IKFH,owl|| Immunoglobulin igg1-kappa antibody fragment fab complexed With... ,1.9399773065068935e-05,1.7738421178120014e-05,1.407698616034171e-05,3.995604226498101e-05,6.058261826334057e-05,2.1401907301166374e-05,3.334870031174769e-05,3.362052416362616e-05,0.00030282910381012555,1.6804882574230713e-05,4.365968583397977e-05,1.6520652071549755e-05,0.00017777581020571905,3.949198733125531e-05,9.369226538091792e-05,9.67053301500318e-05,1.4812035128895088e-05
E9Q0C3,Heat shock protein HSP 90-beta (Fragment) OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=1 ,9.046447494674894e-06,6.724671869044874e-06,1.709342820344731e-05,3.3426337966610336e-06,1.911136213281784e-05,7.16970280110569e-06,1.055364569806081e-05,9.998593316557747e-07,6.051817683502557e-06,1.9125347223801262e-06,0.00018591048796629512,5.198303664123269e-06,0.00023940178227233895,0.00022215805341521954,0.0002818644714250345,0.00023365663336738515,5.788262777114496e-06
P47791,"Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3 ",0.0001634433035581448,0.00016166351373286635,0.00020275636964385527,0.0003198039124213119,0.0001409426525058042,0.0002298667330448421,0.00022962552144830368,0.00032120173213701927,0.0001883555055355624,0.00027947032111495215,0.00011354713070361684,0.00024385451574661894,0.00037626287169516287,0.00015108595980974798,0.0006239890524879602,0.0005061599280861142,0.00020945012827346674
A0A0N4SW89,Annexin (Fragment) OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=3 ,0.0003655214573459426,0.00017888715308853834,0.00012602865937496894,0.0004132612467644846,0.00041741877346472745,0.00029040608100508214,0.0005528789464053713,0.00019239988765610262,0.0004264757441386469,0.00025348163078052765,0.0001890865057041879,0.00025298459102967983,0.0014377268144557013,0.0005423491704958156,0.00037147824139785153,0.0006880576888817731,0.00017362177378867224
Q9QUI0,Transforming protein RhoA OS=Mus musculus OX=10090 GN=Rhoa PE=1 SV=1 ,4.550053190223614e-05,6.036406958874815e-05,2.2082729226194596e-05,5.627281170339014e-05,1.968262502241288e-05,3.213458025762557e-05,1.5720643097980706e-05,2.040959598063255e-05,2.805272253881065e-05,3.7994635391974775e-05,4.660707189007739e-05,8.572135517379669e-05,4.264378290377486e-05,8.500348623496872e-05,6.567550217315824e-05,4.228262837622342e-05,2.2151494770888622e-05
Q9JHE3,Neutral ceramidase OS=Mus musculus OX=10090 GN=Asah2 PE=1 SV=1 ,2.1121779963858446e-05,9.259720815328836e-05,9.78944116542056e-05,0.00011969299667253256,3.2472528873131064e-05,6.184875576739147e-05,4.207942092642467e-05,4.717758150060944e-05,4.861351760218479e-05,5.599838712928425e-05,6.324836427475344e-05,0.0002151760924361145,0.00011591277498779594,7.021504601091278e-05,0.00022680564129176113,5.225696276543934e-05,2.088134241833987e-05
